"      test"

"Time      "	"part4_q0  "	"part4_q1  "	"part4_q2  "	"part4_q3  "	".PART_4.CM_Position.X"	".PART_4.CM_Position.Y"	".PART_4.CM_Position.Z"
4.622701e+00	7.159830e-01	6.981178e-01	3.608413e-12	4.558622e-14	7.500000e-01	-5.088421e-01	-3.498883e-01
4.634834e+00	7.202188e-01	6.937470e-01	3.608068e-12	6.754728e-14	7.500000e-01	-5.131005e-01	-3.497547e-01
4.646967e+00	7.244274e-01	6.893511e-01	3.607590e-12	8.950347e-14	7.500000e-01	-5.173566e-01	-3.495694e-01
4.659100e+00	7.286088e-01	6.849301e-01	3.606979e-12	1.114540e-13	7.500000e-01	-5.216096e-01	-3.493323e-01
4.671233e+00	7.327628e-01	6.804842e-01	3.606234e-12	1.333980e-13	7.500000e-01	-5.258589e-01	-3.490434e-01
4.683366e+00	7.368892e-01	6.760136e-01	3.605356e-12	1.553347e-13	7.500000e-01	-5.301039e-01	-3.487030e-01
4.695499e+00	7.409878e-01	6.715185e-01	3.604344e-12	1.772633e-13	7.500000e-01	-5.343441e-01	-3.483109e-01
4.707632e+00	7.450586e-01	6.669990e-01	3.603199e-12	1.991830e-13	7.500000e-01	-5.385787e-01	-3.478673e-01
4.719765e+00	7.491015e-01	6.624553e-01	3.601921e-12	2.210929e-13	7.500000e-01	-5.428071e-01	-3.473724e-01
4.731898e+00	7.531161e-01	6.578876e-01	3.600510e-12	2.429923e-13	7.500000e-01	-5.470287e-01	-3.468260e-01
4.744031e+00	7.571025e-01	6.532961e-01	3.598966e-12	2.648804e-13	7.500000e-01	-5.512430e-01	-3.462285e-01
4.756164e+00	7.610605e-01	6.486809e-01	3.597289e-12	2.867563e-13	7.500000e-01	-5.554492e-01	-3.455798e-01
4.768297e+00	7.649899e-01	6.440422e-01	3.595479e-12	3.086192e-13	7.500000e-01	-5.596467e-01	-3.448801e-01
4.780431e+00	7.688907e-01	6.393803e-01	3.593537e-12	3.304684e-13	7.500000e-01	-5.638350e-01	-3.441295e-01
4.792564e+00	7.727626e-01	6.346952e-01	3.591462e-12	3.523031e-13	7.500000e-01	-5.680134e-01	-3.433281e-01
4.804697e+00	7.766055e-01	6.299872e-01	3.589254e-12	3.741223e-13	7.500000e-01	-5.721813e-01	-3.424761e-01
4.816830e+00	7.804194e-01	6.252564e-01	3.586914e-12	3.959254e-13	7.500000e-01	-5.763381e-01	-3.415736e-01
4.828963e+00	7.842040e-01	6.205031e-01	3.584442e-12	4.177116e-13	7.500000e-01	-5.804831e-01	-3.406207e-01
4.841096e+00	7.879593e-01	6.157273e-01	3.581839e-12	4.394800e-13	7.500000e-01	-5.846159e-01	-3.396177e-01
4.853229e+00	7.916851e-01	6.109294e-01	3.579103e-12	4.612298e-13	7.500000e-01	-5.887357e-01	-3.385646e-01
4.865362e+00	7.953813e-01	6.061094e-01	3.576235e-12	4.829603e-13	7.500000e-01	-5.928420e-01	-3.374617e-01
4.877495e+00	7.990477e-01	6.012676e-01	3.573236e-12	5.046706e-13	7.500000e-01	-5.969341e-01	-3.363091e-01
4.889628e+00	8.026843e-01	5.964041e-01	3.570105e-12	5.263600e-13	7.500000e-01	-6.010115e-01	-3.351070e-01
4.901761e+00	8.062909e-01	5.915192e-01	3.566843e-12	5.480276e-13	7.500000e-01	-6.050735e-01	-3.338556e-01
4.913894e+00	8.098674e-01	5.866130e-01	3.563450e-12	5.696728e-13	7.500000e-01	-6.091196e-01	-3.325551e-01
4.926027e+00	8.134137e-01	5.816857e-01	3.559926e-12	5.912946e-13	7.500000e-01	-6.131492e-01	-3.312058e-01
4.938160e+00	8.169296e-01	5.767375e-01	3.556271e-12	6.128922e-13	7.500000e-01	-6.171617e-01	-3.298077e-01
4.950294e+00	8.204150e-01	5.717685e-01	3.552486e-12	6.344650e-13	7.500000e-01	-6.211565e-01	-3.283612e-01
4.962427e+00	8.238698e-01	5.667791e-01	3.548570e-12	6.560121e-13	7.500000e-01	-6.251330e-01	-3.268665e-01
4.974560e+00	8.272939e-01	5.617693e-01	3.544523e-12	6.775328e-13	7.500000e-01	-6.290907e-01	-3.253238e-01
4.986693e+00	8.306873e-01	5.567393e-01	3.540347e-12	6.990261e-13	7.500000e-01	-6.330289e-01	-3.237334e-01
4.998826e+00	8.340496e-01	5.516894e-01	3.536041e-12	7.204915e-13	7.500000e-01	-6.369471e-01	-3.220955e-01
5.010959e+00	8.373809e-01	5.466198e-01	3.531605e-12	7.419280e-13	7.500000e-01	-6.408448e-01	-3.204103e-01
5.023092e+00	8.406811e-01	5.415306e-01	3.527040e-12	7.633350e-13	7.500000e-01	-6.447213e-01	-3.186781e-01
5.035225e+00	8.439499e-01	5.364220e-01	3.522345e-12	7.847115e-13	7.500000e-01	-6.485760e-01	-3.168993e-01
5.047358e+00	8.471874e-01	5.312942e-01	3.517522e-12	8.060569e-13	7.500000e-01	-6.524085e-01	-3.150740e-01
5.059491e+00	8.503934e-01	5.261474e-01	3.512570e-12	8.273704e-13	7.500000e-01	-6.562182e-01	-3.132026e-01
5.071624e+00	8.535677e-01	5.209819e-01	3.507489e-12	8.486512e-13	7.500000e-01	-6.600045e-01	-3.112853e-01
5.083757e+00	8.567104e-01	5.157977e-01	3.502279e-12	8.698985e-13	7.500000e-01	-6.637669e-01	-3.093225e-01
5.095890e+00	8.598212e-01	5.105952e-01	3.496942e-12	8.911116e-13	7.500000e-01	-6.675048e-01	-3.073144e-01
5.108023e+00	8.629002e-01	5.053744e-01	3.491476e-12	9.122897e-13	7.500000e-01	-6.712177e-01	-3.052614e-01
5.120157e+00	8.659471e-01	5.001357e-01	3.485883e-12	9.334320e-13	7.500000e-01	-6.749050e-01	-3.031637e-01
5.132290e+00	8.689618e-01	4.948791e-01	3.480163e-12	9.545377e-13	7.500000e-01	-6.785663e-01	-3.010217e-01
5.144423e+00	8.719444e-01	4.896049e-01	3.474315e-12	9.756062e-13	7.500000e-01	-6.822009e-01	-2.988358e-01
5.156556e+00	8.748946e-01	4.843134e-01	3.468341e-12	9.966366e-13	7.500000e-01	-6.858084e-01	-2.966062e-01
5.168689e+00	8.778124e-01	4.790046e-01	3.462240e-12	1.017628e-12	7.500000e-01	-6.893882e-01	-2.943333e-01
5.180822e+00	8.806977e-01	4.736788e-01	3.456012e-12	1.038580e-12	7.500000e-01	-6.929399e-01	-2.920175e-01
5.192955e+00	8.835504e-01	4.683362e-01	3.449658e-12	1.059492e-12	7.500000e-01	-6.964629e-01	-2.896590e-01
5.205088e+00	8.863703e-01	4.629770e-01	3.443179e-12	1.080362e-12	7.500000e-01	-6.999566e-01	-2.872583e-01
5.217221e+00	8.891575e-01	4.576014e-01	3.436574e-12	1.101191e-12	7.500000e-01	-7.034207e-01	-2.848158e-01
5.229354e+00	8.919117e-01	4.522096e-01	3.429843e-12	1.121977e-12	7.500000e-01	-7.068546e-01	-2.823317e-01
5.241487e+00	8.946330e-01	4.468018e-01	3.422988e-12	1.142720e-12	7.500000e-01	-7.102577e-01	-2.798065e-01
5.253620e+00	8.973212e-01	4.413781e-01	3.416008e-12	1.163419e-12	7.500000e-01	-7.136297e-01	-2.772406e-01
5.265753e+00	8.999762e-01	4.359390e-01	3.408904e-12	1.184073e-12	7.500000e-01	-7.169701e-01	-2.746343e-01
5.277886e+00	9.025980e-01	4.304844e-01	3.401675e-12	1.204681e-12	7.500000e-01	-7.202782e-01	-2.719880e-01
5.290020e+00	9.051865e-01	4.250146e-01	3.394323e-12	1.225243e-12	7.500000e-01	-7.235538e-01	-2.693022e-01
5.302153e+00	9.077415e-01	4.195299e-01	3.386847e-12	1.245758e-12	7.500000e-01	-7.267963e-01	-2.665773e-01
5.314286e+00	9.102631e-01	4.140304e-01	3.379248e-12	1.266225e-12	7.500000e-01	-7.300052e-01	-2.638136e-01
5.326419e+00	9.127510e-01	4.085163e-01	3.371526e-12	1.286643e-12	7.500000e-01	-7.331801e-01	-2.610116e-01
5.338552e+00	9.152053e-01	4.029878e-01	3.363682e-12	1.307013e-12	7.500000e-01	-7.363206e-01	-2.581716e-01
5.350685e+00	9.176259e-01	3.974452e-01	3.355715e-12	1.327332e-12	7.500000e-01	-7.394261e-01	-2.552942e-01
5.362818e+00	9.200126e-01	3.918887e-01	3.347627e-12	1.347601e-12	7.500000e-01	-7.424963e-01	-2.523798e-01
5.374951e+00	9.223655e-01	3.863184e-01	3.339417e-12	1.367818e-12	7.500000e-01	-7.455306e-01	-2.494288e-01
5.387084e+00	9.246843e-01	3.807346e-01	3.331085e-12	1.387983e-12	7.500000e-01	-7.485288e-01	-2.464415e-01
5.399217e+00	9.269692e-01	3.751375e-01	3.322633e-12	1.408095e-12	7.500000e-01	-7.514903e-01	-2.434186e-01
5.411350e+00	9.292199e-01	3.695273e-01	3.314061e-12	1.428154e-12	7.500000e-01	-7.544147e-01	-2.403605e-01
5.423483e+00	9.314364e-01	3.639041e-01	3.305368e-12	1.448158e-12	7.500000e-01	-7.573017e-01	-2.372675e-01
5.435616e+00	9.336187e-01	3.582683e-01	3.296555e-12	1.468107e-12	7.500000e-01	-7.601507e-01	-2.341402e-01
5.447750e+00	9.357666e-01	3.526200e-01	3.287623e-12	1.488001e-12	7.500000e-01	-7.629614e-01	-2.309790e-01
5.459883e+00	9.378802e-01	3.469594e-01	3.278572e-12	1.507838e-12	7.500000e-01	-7.657334e-01	-2.277844e-01
5.472016e+00	9.399592e-01	3.412867e-01	3.269402e-12	1.527618e-12	7.500000e-01	-7.684664e-01	-2.245569e-01
5.484149e+00	9.420038e-01	3.356022e-01	3.260114e-12	1.547340e-12	7.500000e-01	-7.711598e-01	-2.212970e-01
5.496282e+00	9.440138e-01	3.299061e-01	3.250708e-12	1.567004e-12	7.500000e-01	-7.738134e-01	-2.180051e-01
5.508415e+00	9.459891e-01	3.241985e-01	3.241184e-12	1.586608e-12	7.500000e-01	-7.764267e-01	-2.146818e-01
5.520548e+00	9.479297e-01	3.184797e-01	3.231543e-12	1.606152e-12	7.500000e-01	-7.789995e-01	-2.113274e-01
5.532681e+00	9.498355e-01	3.127499e-01	3.221785e-12	1.625636e-12	7.500000e-01	-7.815313e-01	-2.079427e-01
5.544814e+00	9.517065e-01	3.070093e-01	3.211911e-12	1.645058e-12	7.500000e-01	-7.840217e-01	-2.045279e-01
5.556947e+00	9.535426e-01	3.012581e-01	3.201921e-12	1.664418e-12	7.500000e-01	-7.864705e-01	-2.010837e-01
5.569080e+00	9.553438e-01	2.954966e-01	3.191815e-12	1.683716e-12	7.500000e-01	-7.888772e-01	-1.976106e-01
5.581213e+00	9.571100e-01	2.897249e-01	3.181594e-12	1.702950e-12	7.500000e-01	-7.912417e-01	-1.941090e-01
5.593346e+00	9.588411e-01	2.839432e-01	3.171258e-12	1.722120e-12	7.500000e-01	-7.935634e-01	-1.905795e-01
5.605479e+00	9.605371e-01	2.781518e-01	3.160808e-12	1.741226e-12	7.500000e-01	-7.958421e-01	-1.870226e-01
5.617613e+00	9.621980e-01	2.723510e-01	3.150244e-12	1.760266e-12	7.500000e-01	-7.980775e-01	-1.834389e-01
5.629746e+00	9.638236e-01	2.665408e-01	3.139566e-12	1.779239e-12	7.500000e-01	-8.002692e-01	-1.798288e-01
5.641879e+00	9.654141e-01	2.607215e-01	3.128775e-12	1.798147e-12	7.500000e-01	-8.024170e-01	-1.761929e-01
5.654012e+00	9.669692e-01	2.548934e-01	3.117871e-12	1.816986e-12	7.500000e-01	-8.045206e-01	-1.725318e-01
5.666145e+00	9.684889e-01	2.490566e-01	3.106855e-12	1.835758e-12	7.500000e-01	-8.065796e-01	-1.688460e-01
5.678278e+00	9.699733e-01	2.432114e-01	3.095728e-12	1.854461e-12	7.500000e-01	-8.085938e-01	-1.651360e-01
5.690411e+00	9.714223e-01	2.373579e-01	3.084489e-12	1.873094e-12	7.500000e-01	-8.105629e-01	-1.614023e-01
5.702544e+00	9.728358e-01	2.314964e-01	3.073139e-12	1.891657e-12	7.500000e-01	-8.124866e-01	-1.576456e-01
5.714677e+00	9.742137e-01	2.256272e-01	3.061678e-12	1.910150e-12	7.500000e-01	-8.143647e-01	-1.538664e-01
5.726810e+00	9.755561e-01	2.197503e-01	3.050107e-12	1.928571e-12	7.500000e-01	-8.161969e-01	-1.500652e-01
5.738943e+00	9.768630e-01	2.138661e-01	3.038427e-12	1.946920e-12	7.500000e-01	-8.179829e-01	-1.462425e-01
5.751076e+00	9.781342e-01	2.079748e-01	3.026638e-12	1.965197e-12	7.500000e-01	-8.197225e-01	-1.423991e-01
5.763209e+00	9.793697e-01	2.020765e-01	3.014740e-12	1.983400e-12	7.500000e-01	-8.214156e-01	-1.385353e-01
5.775342e+00	9.805696e-01	1.961715e-01	3.002733e-12	2.001529e-12	7.500000e-01	-8.230617e-01	-1.346519e-01
5.787476e+00	9.817337e-01	1.902600e-01	2.990619e-12	2.019584e-12	7.500000e-01	-8.246608e-01	-1.307493e-01
5.799609e+00	9.828621e-01	1.843423e-01	2.978398e-12	2.037563e-12	7.500000e-01	-8.262126e-01	-1.268281e-01
5.811742e+00	9.839547e-01	1.784184e-01	2.966070e-12	2.055467e-12	7.500000e-01	-8.277168e-01	-1.228890e-01
5.823875e+00	9.850115e-01	1.724887e-01	2.953636e-12	2.073294e-12	7.500000e-01	-8.291733e-01	-1.189324e-01
5.836008e+00	9.860324e-01	1.665534e-01	2.941096e-12	2.091044e-12	7.500000e-01	-8.305820e-01	-1.149590e-01
5.848141e+00	9.870175e-01	1.606127e-01	2.928450e-12	2.108717e-12	7.500000e-01	-8.319425e-01	-1.109693e-01
5.860274e+00	9.879667e-01	1.546668e-01	2.915700e-12	2.126311e-12	7.500000e-01	-8.332547e-01	-1.069640e-01
5.872407e+00	9.888800e-01	1.487159e-01	2.902845e-12	2.143826e-12	7.500000e-01	-8.345185e-01	-1.029435e-01
5.884540e+00	9.897573e-01	1.427602e-01	2.889886e-12	2.161262e-12	7.500000e-01	-8.357337e-01	-9.890860e-02
5.896673e+00	9.905987e-01	1.368000e-01	2.876825e-12	2.178617e-12	7.500000e-01	-8.369000e-01	-9.485976e-02
5.908806e+00	9.914041e-01	1.308355e-01	2.863660e-12	2.195892e-12	7.500000e-01	-8.380174e-01	-9.079761e-02
5.920939e+00	9.921735e-01	1.248669e-01	2.850393e-12	2.213085e-12	7.500000e-01	-8.390858e-01	-8.672273e-02
5.933072e+00	9.929069e-01	1.188943e-01	2.837024e-12	2.230196e-12	7.500000e-01	-8.401049e-01	-8.263572e-02
5.945205e+00	9.936043e-01	1.129181e-01	2.823554e-12	2.247225e-12	7.500000e-01	-8.410746e-01	-7.853717e-02
5.957339e+00	9.942656e-01	1.069385e-01	2.809983e-12	2.264171e-12	7.500000e-01	-8.419949e-01	-7.442768e-02
5.969472e+00	9.948909e-01	1.009556e-01	2.796312e-12	2.281033e-12	7.500000e-01	-8.428656e-01	-7.030786e-02
5.981605e+00	9.954802e-01	9.496966e-02	2.782541e-12	2.297810e-12	7.500000e-01	-8.436865e-01	-6.617829e-02
5.993738e+00	9.960333e-01	8.898093e-02	2.768671e-12	2.314503e-12	7.500000e-01	-8.444577e-01	-6.203958e-02
6.005871e+00	9.965504e-01	8.298962e-02	2.754702e-12	2.331111e-12	7.500000e-01	-8.451789e-01	-5.789234e-02
6.018004e+00	9.970314e-01	7.699594e-02	2.740635e-12	2.347632e-12	7.500000e-01	-8.458501e-01	-5.373716e-02
6.030137e+00	9.974763e-01	7.100010e-02	2.726470e-12	2.364067e-12	7.500000e-01	-8.464713e-01	-4.957464e-02
6.042270e+00	9.978851e-01	6.500233e-02	2.712209e-12	2.380414e-12	7.500000e-01	-8.470423e-01	-4.540540e-02
6.054403e+00	9.982578e-01	5.900284e-02	2.697851e-12	2.396674e-12	7.500000e-01	-8.475631e-01	-4.123003e-02
6.066536e+00	9.985944e-01	5.300185e-02	2.683397e-12	2.412845e-12	7.500000e-01	-8.480336e-01	-3.704915e-02
6.078669e+00	9.988949e-01	4.699958e-02	2.668847e-12	2.428928e-12	7.500000e-01	-8.484537e-01	-3.286335e-02
6.090802e+00	9.991593e-01	4.099624e-02	2.654203e-12	2.444921e-12	7.500000e-01	-8.488235e-01	-2.867324e-02
6.102935e+00	9.993876e-01	3.499206e-02	2.639464e-12	2.460824e-12	7.500000e-01	-8.491429e-01	-2.447944e-02
6.115068e+00	9.995798e-01	2.898724e-02	2.624632e-12	2.476637e-12	7.500000e-01	-8.494118e-01	-2.028254e-02
6.127202e+00	9.997359e-01	2.298201e-02	2.609707e-12	2.492359e-12	7.500000e-01	-8.496303e-01	-1.608315e-02
6.139335e+00	9.998559e-01	1.697657e-02	2.594689e-12	2.507989e-12	7.500000e-01	-8.497983e-01	-1.188189e-02
6.151468e+00	9.999398e-01	1.097116e-02	2.579579e-12	2.523527e-12	7.500000e-01	-8.499157e-01	-7.679352e-03
6.163601e+00	9.999877e-01	4.965986e-03	2.564377e-12	2.538972e-12	7.500000e-01	-8.499827e-01	-3.476147e-03
6.175734e+00	9.999995e-01	-1.038739e-03	2.549085e-12	2.554400e-12	7.500000e-01	-8.499992e-01	7.271168e-04
6.187867e+00	9.999752e-01	-7.042796e-03	2.533701e-12	2.569658e-12	7.500000e-01	-8.499653e-01	4.929835e-03
6.200000e+00	9.999149e-01	-1.304597e-02	2.518231e-12	2.584823e-12	7.500000e-01	-8.498809e-01	9.131401e-03


