"      test"

"Time      "	"part2_q0  "	"part2_q1  "	"part2_q2  "	"part2_q03 "	".PART_2.CM_Position.X"	".PART_2.CM_Position.Y"	".PART_2.CM_Position.Z"
3.615656e+00	2.756810e-01	0.000000e+00	0.000000e+00	9.612492e-01	-1.046800e+00	6.854987e-01	-1.530808e-17
3.627789e+00	2.815095e-01	0.000000e+00	0.000000e+00	9.595584e-01	-1.044527e+00	6.890874e-01	-1.530808e-17
3.639922e+00	2.873269e-01	0.000000e+00	0.000000e+00	9.578326e-01	-1.042210e+00	6.926477e-01	-1.530808e-17
3.652055e+00	2.931327e-01	0.000000e+00	0.000000e+00	9.560718e-01	-1.039851e+00	6.961791e-01	-1.530808e-17
3.664188e+00	2.989270e-01	0.000000e+00	0.000000e+00	9.542760e-01	-1.037450e+00	6.996812e-01	-1.530808e-17
3.676321e+00	3.047094e-01	0.000000e+00	0.000000e+00	9.524454e-01	-1.035007e+00	7.031533e-01	-1.530808e-17
3.688454e+00	3.104797e-01	0.000000e+00	0.000000e+00	9.505800e-01	-1.032522e+00	7.065951e-01	-1.530808e-17
3.700587e+00	3.162378e-01	0.000000e+00	0.000000e+00	9.486800e-01	-1.029996e+00	7.100059e-01	-1.530808e-17
3.712720e+00	3.219834e-01	0.000000e+00	0.000000e+00	9.467453e-01	-1.027429e+00	7.133854e-01	-1.530808e-17
3.724853e+00	3.277163e-01	0.000000e+00	0.000000e+00	9.447762e-01	-1.024821e+00	7.167330e-01	-1.530808e-17
3.736986e+00	3.334364e-01	0.000000e+00	0.000000e+00	9.427726e-01	-1.022174e+00	7.200483e-01	-1.530808e-17
3.749119e+00	3.391433e-01	0.000000e+00	0.000000e+00	9.407347e-01	-1.019487e+00	7.233307e-01	-1.530808e-17
3.761252e+00	3.448370e-01	0.000000e+00	0.000000e+00	9.386626e-01	-1.016761e+00	7.265799e-01	-1.530808e-17
3.773386e+00	3.505172e-01	0.000000e+00	0.000000e+00	9.365563e-01	-1.013996e+00	7.297954e-01	-1.530808e-17
3.785519e+00	3.561837e-01	0.000000e+00	0.000000e+00	9.344160e-01	-1.011193e+00	7.329766e-01	-1.530808e-17
3.797652e+00	3.618363e-01	0.000000e+00	0.000000e+00	9.322417e-01	-1.008352e+00	7.361232e-01	-1.530808e-17
3.809785e+00	3.674748e-01	0.000000e+00	0.000000e+00	9.300335e-01	-1.005474e+00	7.392347e-01	-1.530808e-17
3.821918e+00	3.730990e-01	0.000000e+00	0.000000e+00	9.277915e-01	-1.002558e+00	7.423107e-01	-1.530808e-17
3.834051e+00	3.787087e-01	0.000000e+00	0.000000e+00	9.255159e-01	-9.996058e-01	7.453506e-01	-1.530808e-17
3.846184e+00	3.843037e-01	0.000000e+00	0.000000e+00	9.232067e-01	-9.966175e-01	7.483542e-01	-1.530808e-17
3.858317e+00	3.898838e-01	0.000000e+00	0.000000e+00	9.208641e-01	-9.935934e-01	7.513210e-01	-1.530808e-17
3.870450e+00	3.954488e-01	0.000000e+00	0.000000e+00	9.184880e-01	-9.905341e-01	7.542505e-01	-1.530808e-17
3.882583e+00	4.009986e-01	0.000000e+00	0.000000e+00	9.160787e-01	-9.874401e-01	7.571424e-01	-1.530808e-17
3.894716e+00	4.065328e-01	0.000000e+00	0.000000e+00	9.136362e-01	-9.843117e-01	7.599962e-01	-1.530808e-17
3.906849e+00	4.120514e-01	0.000000e+00	0.000000e+00	9.111606e-01	-9.811495e-01	7.628115e-01	-1.530808e-17
3.918982e+00	4.175541e-01	0.000000e+00	0.000000e+00	9.086521e-01	-9.779540e-01	7.655880e-01	-1.530808e-17
3.931115e+00	4.230407e-01	0.000000e+00	0.000000e+00	9.061107e-01	-9.747256e-01	7.683252e-01	-1.530808e-17
3.943249e+00	4.285111e-01	0.000000e+00	0.000000e+00	9.035365e-01	-9.714648e-01	7.710228e-01	-1.530808e-17
3.955382e+00	4.339650e-01	0.000000e+00	0.000000e+00	9.009297e-01	-9.681721e-01	7.736804e-01	-1.530808e-17
3.967515e+00	4.394022e-01	0.000000e+00	0.000000e+00	8.982904e-01	-9.648480e-01	7.762976e-01	-1.530808e-17
3.979648e+00	4.448226e-01	0.000000e+00	0.000000e+00	8.956187e-01	-9.614930e-01	7.788740e-01	-1.530808e-17
3.991781e+00	4.502260e-01	0.000000e+00	0.000000e+00	8.929146e-01	-9.581076e-01	7.814094e-01	-1.530808e-17
4.003914e+00	4.556122e-01	0.000000e+00	0.000000e+00	8.901784e-01	-9.546923e-01	7.839033e-01	-1.530808e-17
4.016047e+00	4.609809e-01	0.000000e+00	0.000000e+00	8.874100e-01	-9.512476e-01	7.863554e-01	-1.530808e-17
4.028180e+00	4.663321e-01	0.000000e+00	0.000000e+00	8.846097e-01	-9.477741e-01	7.887653e-01	-1.530808e-17
4.040313e+00	4.716655e-01	0.000000e+00	0.000000e+00	8.817776e-01	-9.442722e-01	7.911328e-01	-1.530808e-17
4.052446e+00	4.769809e-01	0.000000e+00	0.000000e+00	8.789137e-01	-9.407425e-01	7.934575e-01	-1.530808e-17
4.064579e+00	4.822781e-01	0.000000e+00	0.000000e+00	8.760182e-01	-9.371855e-01	7.957391e-01	-1.530808e-17
4.076712e+00	4.875570e-01	0.000000e+00	0.000000e+00	8.730912e-01	-9.336017e-01	7.979772e-01	-1.530808e-17
4.088845e+00	4.928174e-01	0.000000e+00	0.000000e+00	8.701328e-01	-9.299917e-01	8.001716e-01	-1.530808e-17
4.100978e+00	4.980590e-01	0.000000e+00	0.000000e+00	8.671431e-01	-9.263560e-01	8.023219e-01	-1.530808e-17
4.113112e+00	5.032818e-01	0.000000e+00	0.000000e+00	8.641224e-01	-9.226952e-01	8.044279e-01	-1.530808e-17
4.125245e+00	5.084855e-01	0.000000e+00	0.000000e+00	8.610706e-01	-9.190098e-01	8.064893e-01	-1.530808e-17
4.137378e+00	5.136699e-01	0.000000e+00	0.000000e+00	8.579879e-01	-9.153003e-01	8.085058e-01	-1.530808e-17
4.149511e+00	5.188349e-01	0.000000e+00	0.000000e+00	8.548745e-01	-9.115672e-01	8.104771e-01	-1.530808e-17
4.161644e+00	5.239803e-01	0.000000e+00	0.000000e+00	8.517304e-01	-9.078113e-01	8.124030e-01	-1.530808e-17
4.173777e+00	5.291059e-01	0.000000e+00	0.000000e+00	8.485558e-01	-9.040329e-01	8.142831e-01	-1.530808e-17
4.185910e+00	5.342115e-01	0.000000e+00	0.000000e+00	8.453509e-01	-9.002327e-01	8.161173e-01	-1.530808e-17
4.198043e+00	5.392970e-01	0.000000e+00	0.000000e+00	8.421157e-01	-8.964112e-01	8.179053e-01	-1.530808e-17
4.210176e+00	5.443621e-01	0.000000e+00	0.000000e+00	8.388503e-01	-8.925689e-01	8.196468e-01	-1.530808e-17
4.222309e+00	5.494067e-01	0.000000e+00	0.000000e+00	8.355550e-01	-8.887066e-01	8.213417e-01	-1.530808e-17
4.234442e+00	5.544307e-01	0.000000e+00	0.000000e+00	8.322299e-01	-8.848246e-01	8.229897e-01	-1.530808e-17
4.246575e+00	5.594338e-01	0.000000e+00	0.000000e+00	8.288750e-01	-8.809237e-01	8.245905e-01	-1.530808e-17
4.258708e+00	5.644159e-01	0.000000e+00	0.000000e+00	8.254906e-01	-8.770043e-01	8.261440e-01	-1.530808e-17
4.270841e+00	5.693768e-01	0.000000e+00	0.000000e+00	8.220767e-01	-8.730670e-01	8.276500e-01	-1.530808e-17
4.282975e+00	5.743164e-01	0.000000e+00	0.000000e+00	8.186334e-01	-8.691125e-01	8.291082e-01	-1.530808e-17
4.295108e+00	5.792344e-01	0.000000e+00	0.000000e+00	8.151610e-01	-8.651413e-01	8.305185e-01	-1.530808e-17
4.307241e+00	5.841307e-01	0.000000e+00	0.000000e+00	8.116596e-01	-8.611539e-01	8.318807e-01	-1.530808e-17
4.319374e+00	5.890052e-01	0.000000e+00	0.000000e+00	8.081293e-01	-8.571511e-01	8.331946e-01	-1.530808e-17
4.331507e+00	5.938576e-01	0.000000e+00	0.000000e+00	8.045702e-01	-8.531332e-01	8.344601e-01	-1.530808e-17
4.343640e+00	5.986878e-01	0.000000e+00	0.000000e+00	8.009825e-01	-8.491011e-01	8.356769e-01	-1.530808e-17
4.355773e+00	6.034956e-01	0.000000e+00	0.000000e+00	7.973663e-01	-8.450551e-01	8.368450e-01	-1.530808e-17
4.367906e+00	6.082809e-01	0.000000e+00	0.000000e+00	7.937218e-01	-8.409960e-01	8.379641e-01	-1.530808e-17
4.380039e+00	6.130435e-01	0.000000e+00	0.000000e+00	7.900491e-01	-8.369243e-01	8.390342e-01	-1.530808e-17
4.392172e+00	6.177833e-01	0.000000e+00	0.000000e+00	7.863484e-01	-8.328407e-01	8.400550e-01	-1.530808e-17
4.404305e+00	6.225000e-01	0.000000e+00	0.000000e+00	7.826198e-01	-8.287456e-01	8.410266e-01	-1.530808e-17
4.416438e+00	6.271936e-01	0.000000e+00	0.000000e+00	7.788634e-01	-8.246397e-01	8.419487e-01	-1.530808e-17
4.428571e+00	6.318638e-01	0.000000e+00	0.000000e+00	7.750794e-01	-8.205237e-01	8.428213e-01	-1.530808e-17
4.440705e+00	6.365105e-01	0.000000e+00	0.000000e+00	7.712680e-01	-8.163980e-01	8.436441e-01	-1.530808e-17
4.452838e+00	6.411336e-01	0.000000e+00	0.000000e+00	7.674293e-01	-8.122634e-01	8.444173e-01	-1.530808e-17
4.464971e+00	6.457329e-01	0.000000e+00	0.000000e+00	7.635634e-01	-8.081203e-01	8.451406e-01	-1.530808e-17
4.477104e+00	6.503082e-01	0.000000e+00	0.000000e+00	7.596705e-01	-8.039695e-01	8.458140e-01	-1.530808e-17
4.489237e+00	6.548593e-01	0.000000e+00	0.000000e+00	7.557508e-01	-7.998115e-01	8.464373e-01	-1.530808e-17
4.501370e+00	6.593862e-01	0.000000e+00	0.000000e+00	7.518044e-01	-7.956469e-01	8.470106e-01	-1.530808e-17
4.513503e+00	6.638887e-01	0.000000e+00	0.000000e+00	7.478314e-01	-7.914763e-01	8.475338e-01	-1.530808e-17
4.525636e+00	6.683666e-01	0.000000e+00	0.000000e+00	7.438321e-01	-7.873003e-01	8.480067e-01	-1.530808e-17
4.537769e+00	6.728197e-01	0.000000e+00	0.000000e+00	7.398065e-01	-7.831195e-01	8.484295e-01	-1.530808e-17
4.549902e+00	6.772480e-01	0.000000e+00	0.000000e+00	7.357548e-01	-7.789346e-01	8.488019e-01	-1.530808e-17
4.562035e+00	6.816512e-01	0.000000e+00	0.000000e+00	7.316772e-01	-7.747461e-01	8.491241e-01	-1.530808e-17
4.574168e+00	6.860293e-01	0.000000e+00	0.000000e+00	7.275739e-01	-7.705547e-01	8.493959e-01	-1.530808e-17
4.586301e+00	6.903820e-01	0.000000e+00	0.000000e+00	7.234450e-01	-7.663608e-01	8.496174e-01	-1.530808e-17
4.598434e+00	6.947093e-01	0.000000e+00	0.000000e+00	7.192906e-01	-7.621653e-01	8.497885e-01	-1.530808e-17
4.610568e+00	6.990110e-01	0.000000e+00	0.000000e+00	7.151109e-01	-7.579686e-01	8.499093e-01	-1.530808e-17
4.622701e+00	7.032869e-01	0.000000e+00	0.000000e+00	7.109062e-01	-7.537713e-01	8.499797e-01	-1.530808e-17
4.634834e+00	7.075369e-01	0.000000e+00	0.000000e+00	7.066764e-01	-7.495741e-01	8.499997e-01	-1.530808e-17
4.646967e+00	7.117608e-01	0.000000e+00	0.000000e+00	7.024219e-01	-7.453776e-01	8.499695e-01	-1.530808e-17
4.659100e+00	7.159586e-01	0.000000e+00	0.000000e+00	6.981427e-01	-7.411823e-01	8.498889e-01	-1.530808e-17
4.671233e+00	7.201301e-01	0.000000e+00	0.000000e+00	6.938391e-01	-7.369889e-01	8.497581e-01	-1.530808e-17
4.683366e+00	7.242750e-01	0.000000e+00	0.000000e+00	6.895112e-01	-7.327980e-01	8.495770e-01	-1.530808e-17
4.695499e+00	7.283934e-01	0.000000e+00	0.000000e+00	6.851591e-01	-7.286101e-01	8.493458e-01	-1.530808e-17
4.707632e+00	7.324851e-01	0.000000e+00	0.000000e+00	6.807831e-01	-7.244259e-01	8.490644e-01	-1.530808e-17
4.719765e+00	7.365499e-01	0.000000e+00	0.000000e+00	6.763832e-01	-7.202460e-01	8.487330e-01	-1.530808e-17
4.731898e+00	7.405877e-01	0.000000e+00	0.000000e+00	6.719598e-01	-7.160709e-01	8.483516e-01	-1.530808e-17
4.744031e+00	7.445983e-01	0.000000e+00	0.000000e+00	6.675128e-01	-7.119014e-01	8.479202e-01	-1.530808e-17
4.756164e+00	7.485817e-01	0.000000e+00	0.000000e+00	6.630426e-01	-7.077378e-01	8.474391e-01	-1.530808e-17
4.768297e+00	7.525377e-01	0.000000e+00	0.000000e+00	6.585492e-01	-7.035810e-01	8.469082e-01	-1.530808e-17
4.780431e+00	7.564661e-01	0.000000e+00	0.000000e+00	6.540329e-01	-6.994313e-01	8.463276e-01	-1.530808e-17
4.792564e+00	7.603669e-01	0.000000e+00	0.000000e+00	6.494938e-01	-6.952895e-01	8.456975e-01	-1.530808e-17
4.804697e+00	7.642399e-01	0.000000e+00	0.000000e+00	6.449321e-01	-6.911562e-01	8.450180e-01	-1.530808e-17
4.816830e+00	7.680850e-01	0.000000e+00	0.000000e+00	6.403480e-01	-6.870319e-01	8.442891e-01	-1.530808e-17
4.828963e+00	7.719020e-01	0.000000e+00	0.000000e+00	6.357415e-01	-6.829171e-01	8.435111e-01	-1.530808e-17
4.841096e+00	7.756909e-01	0.000000e+00	0.000000e+00	6.311130e-01	-6.788126e-01	8.426840e-01	-1.530808e-17
4.853229e+00	7.794515e-01	0.000000e+00	0.000000e+00	6.264626e-01	-6.747188e-01	8.418080e-01	-1.530808e-17
4.865362e+00	7.831836e-01	0.000000e+00	0.000000e+00	6.217905e-01	-6.706364e-01	8.408833e-01	-1.530808e-17
4.877495e+00	7.868873e-01	0.000000e+00	0.000000e+00	6.170968e-01	-6.665659e-01	8.399099e-01	-1.530808e-17
4.889628e+00	7.905623e-01	0.000000e+00	0.000000e+00	6.123817e-01	-6.625079e-01	8.388881e-01	-1.530808e-17
4.901761e+00	7.942085e-01	0.000000e+00	0.000000e+00	6.076453e-01	-6.584630e-01	8.378180e-01	-1.530808e-17
4.913894e+00	7.978258e-01	0.000000e+00	0.000000e+00	6.028880e-01	-6.544318e-01	8.366997e-01	-1.530808e-17
4.926027e+00	8.014142e-01	0.000000e+00	0.000000e+00	5.981098e-01	-6.504147e-01	8.355336e-01	-1.530808e-17
4.938160e+00	8.049734e-01	0.000000e+00	0.000000e+00	5.933109e-01	-6.464125e-01	8.343197e-01	-1.530808e-17
4.950294e+00	8.085033e-01	0.000000e+00	0.000000e+00	5.884916e-01	-6.424256e-01	8.330582e-01	-1.530808e-17
4.962427e+00	8.120040e-01	0.000000e+00	0.000000e+00	5.836519e-01	-6.384547e-01	8.317494e-01	-1.530808e-17
4.974560e+00	8.154751e-01	0.000000e+00	0.000000e+00	5.787921e-01	-6.345002e-01	8.303934e-01	-1.530808e-17
4.986693e+00	8.189167e-01	0.000000e+00	0.000000e+00	5.739124e-01	-6.305628e-01	8.289905e-01	-1.530808e-17
4.998826e+00	8.223286e-01	0.000000e+00	0.000000e+00	5.690129e-01	-6.266430e-01	8.275409e-01	-1.530808e-17
5.010959e+00	8.257107e-01	0.000000e+00	0.000000e+00	5.640938e-01	-6.227413e-01	8.260448e-01	-1.530808e-17
5.023092e+00	8.290629e-01	0.000000e+00	0.000000e+00	5.591553e-01	-6.188583e-01	8.245025e-01	-1.530808e-17
5.035225e+00	8.323851e-01	0.000000e+00	0.000000e+00	5.541976e-01	-6.149945e-01	8.229141e-01	-1.530808e-17
5.047358e+00	8.356772e-01	0.000000e+00	0.000000e+00	5.492209e-01	-6.111505e-01	8.212800e-01	-1.530808e-17
5.059491e+00	8.389391e-01	0.000000e+00	0.000000e+00	5.442253e-01	-6.073268e-01	8.196003e-01	-1.530808e-17
5.071624e+00	8.421707e-01	0.000000e+00	0.000000e+00	5.392111e-01	-6.035240e-01	8.178754e-01	-1.530808e-17
5.083757e+00	8.453718e-01	0.000000e+00	0.000000e+00	5.341784e-01	-5.997426e-01	8.161055e-01	-1.530808e-17
5.095890e+00	8.485424e-01	0.000000e+00	0.000000e+00	5.291274e-01	-5.959830e-01	8.142909e-01	-1.530808e-17
5.108023e+00	8.516824e-01	0.000000e+00	0.000000e+00	5.240583e-01	-5.922459e-01	8.124318e-01	-1.530808e-17
5.120157e+00	8.547917e-01	0.000000e+00	0.000000e+00	5.189713e-01	-5.885318e-01	8.105286e-01	-1.530808e-17
5.132290e+00	8.578701e-01	0.000000e+00	0.000000e+00	5.138666e-01	-5.848412e-01	8.085815e-01	-1.530808e-17
5.144423e+00	8.609177e-01	0.000000e+00	0.000000e+00	5.087443e-01	-5.811745e-01	8.065909e-01	-1.530808e-17
5.156556e+00	8.639342e-01	0.000000e+00	0.000000e+00	5.036047e-01	-5.775324e-01	8.045569e-01	-1.530808e-17
5.168689e+00	8.669196e-01	0.000000e+00	0.000000e+00	4.984480e-01	-5.739153e-01	8.024800e-01	-1.530808e-17
5.180822e+00	8.698739e-01	0.000000e+00	0.000000e+00	4.932742e-01	-5.703236e-01	8.003605e-01	-1.530808e-17
5.192955e+00	8.727968e-01	0.000000e+00	0.000000e+00	4.880838e-01	-5.667580e-01	7.981986e-01	-1.530808e-17
5.205088e+00	8.756884e-01	0.000000e+00	0.000000e+00	4.828767e-01	-5.632189e-01	7.959946e-01	-1.530808e-17
5.217221e+00	8.785485e-01	0.000000e+00	0.000000e+00	4.776532e-01	-5.597068e-01	7.937491e-01	-1.530808e-17
5.229354e+00	8.813770e-01	0.000000e+00	0.000000e+00	4.724136e-01	-5.562222e-01	7.914621e-01	-1.530808e-17
5.241487e+00	8.841739e-01	0.000000e+00	0.000000e+00	4.671579e-01	-5.527656e-01	7.891342e-01	-1.530808e-17
5.253620e+00	8.869391e-01	0.000000e+00	0.000000e+00	4.618865e-01	-5.493374e-01	7.867656e-01	-1.530808e-17
5.265753e+00	8.896724e-01	0.000000e+00	0.000000e+00	4.565994e-01	-5.459381e-01	7.843567e-01	-1.530808e-17
5.277886e+00	8.923739e-01	0.000000e+00	0.000000e+00	4.512969e-01	-5.425682e-01	7.819079e-01	-1.530808e-17
5.290020e+00	8.950434e-01	0.000000e+00	0.000000e+00	4.459791e-01	-5.392282e-01	7.794195e-01	-1.530808e-17
5.302153e+00	8.976808e-01	0.000000e+00	0.000000e+00	4.406463e-01	-5.359184e-01	7.768918e-01	-1.530808e-17
5.314286e+00	9.002861e-01	0.000000e+00	0.000000e+00	4.352987e-01	-5.326395e-01	7.743254e-01	-1.530808e-17
5.326419e+00	9.028591e-01	0.000000e+00	0.000000e+00	4.299365e-01	-5.293918e-01	7.717205e-01	-1.530808e-17
5.338552e+00	9.053999e-01	0.000000e+00	0.000000e+00	4.245598e-01	-5.261757e-01	7.690775e-01	-1.530808e-17
5.350685e+00	9.079083e-01	0.000000e+00	0.000000e+00	4.191688e-01	-5.229917e-01	7.663968e-01	-1.530808e-17
5.362818e+00	9.103843e-01	0.000000e+00	0.000000e+00	4.137638e-01	-5.198403e-01	7.636788e-01	-1.530808e-17
5.374951e+00	9.128277e-01	0.000000e+00	0.000000e+00	4.083449e-01	-5.167219e-01	7.609240e-01	-1.530808e-17
5.387084e+00	9.152386e-01	0.000000e+00	0.000000e+00	4.029124e-01	-5.136369e-01	7.581327e-01	-1.530808e-17
5.399217e+00	9.176167e-01	0.000000e+00	0.000000e+00	3.974664e-01	-5.105857e-01	7.553053e-01	-1.530808e-17
5.411350e+00	9.199622e-01	0.000000e+00	0.000000e+00	3.920071e-01	-5.075687e-01	7.524422e-01	-1.530808e-17
5.423483e+00	9.222748e-01	0.000000e+00	0.000000e+00	3.865348e-01	-5.045864e-01	7.495439e-01	-1.530808e-17
5.435616e+00	9.245546e-01	0.000000e+00	0.000000e+00	3.810496e-01	-5.016391e-01	7.466108e-01	-1.530808e-17
5.447750e+00	9.268014e-01	0.000000e+00	0.000000e+00	3.755517e-01	-4.987274e-01	7.436433e-01	-1.530808e-17
5.459883e+00	9.290153e-01	0.000000e+00	0.000000e+00	3.700413e-01	-4.958514e-01	7.406418e-01	-1.530808e-17
5.472016e+00	9.311961e-01	0.000000e+00	0.000000e+00	3.645187e-01	-4.930117e-01	7.376069e-01	-1.530808e-17
5.484149e+00	9.333437e-01	0.000000e+00	0.000000e+00	3.589840e-01	-4.902087e-01	7.345388e-01	-1.530808e-17
5.496282e+00	9.354581e-01	0.000000e+00	0.000000e+00	3.534375e-01	-4.874426e-01	7.314382e-01	-1.530808e-17
5.508415e+00	9.375393e-01	0.000000e+00	0.000000e+00	3.478793e-01	-4.847140e-01	7.283053e-01	-1.530808e-17
5.520548e+00	9.395872e-01	0.000000e+00	0.000000e+00	3.423096e-01	-4.820231e-01	7.251408e-01	-1.530808e-17
5.532681e+00	9.416018e-01	0.000000e+00	0.000000e+00	3.367286e-01	-4.793703e-01	7.219450e-01	-1.530808e-17
5.544814e+00	9.435828e-01	0.000000e+00	0.000000e+00	3.311365e-01	-4.767560e-01	7.187183e-01	-1.530808e-17
5.556947e+00	9.455305e-01	0.000000e+00	0.000000e+00	3.255336e-01	-4.741805e-01	7.154614e-01	-1.530808e-17
5.569080e+00	9.474445e-01	0.000000e+00	0.000000e+00	3.199201e-01	-4.716442e-01	7.121746e-01	-1.530808e-17
5.581213e+00	9.493250e-01	0.000000e+00	0.000000e+00	3.142960e-01	-4.691474e-01	7.088584e-01	-1.530808e-17
5.593346e+00	9.511719e-01	0.000000e+00	0.000000e+00	3.086617e-01	-4.666904e-01	7.055133e-01	-1.530808e-17
5.605479e+00	9.529850e-01	0.000000e+00	0.000000e+00	3.030174e-01	-4.642737e-01	7.021397e-01	-1.530808e-17
5.617613e+00	9.547644e-01	0.000000e+00	0.000000e+00	2.973632e-01	-4.618974e-01	6.987383e-01	-1.530808e-17
5.629746e+00	9.565101e-01	0.000000e+00	0.000000e+00	2.916993e-01	-4.595619e-01	6.953093e-01	-1.530808e-17
5.641879e+00	9.582219e-01	0.000000e+00	0.000000e+00	2.860260e-01	-4.572676e-01	6.918535e-01	-1.530808e-17
5.654012e+00	9.598998e-01	0.000000e+00	0.000000e+00	2.803434e-01	-4.550147e-01	6.883711e-01	-1.530808e-17
5.666145e+00	9.615437e-01	0.000000e+00	0.000000e+00	2.746518e-01	-4.528035e-01	6.848628e-01	-1.530808e-17
5.678278e+00	9.631538e-01	0.000000e+00	0.000000e+00	2.689514e-01	-4.506344e-01	6.813291e-01	-1.530808e-17
5.690411e+00	9.647297e-01	0.000000e+00	0.000000e+00	2.632423e-01	-4.485076e-01	6.777704e-01	-1.530808e-17
5.702544e+00	9.662717e-01	0.000000e+00	0.000000e+00	2.575248e-01	-4.464233e-01	6.741872e-01	-1.530808e-17
5.714677e+00	9.677795e-01	0.000000e+00	0.000000e+00	2.517991e-01	-4.443819e-01	6.705802e-01	-1.530808e-17
5.726810e+00	9.692533e-01	0.000000e+00	0.000000e+00	2.460653e-01	-4.423837e-01	6.669497e-01	-1.530808e-17
5.738943e+00	9.706928e-01	0.000000e+00	0.000000e+00	2.403237e-01	-4.404288e-01	6.632963e-01	-1.530808e-17
5.751076e+00	9.720981e-01	0.000000e+00	0.000000e+00	2.345745e-01	-4.385176e-01	6.596206e-01	-1.530808e-17
5.763209e+00	9.734692e-01	0.000000e+00	0.000000e+00	2.288179e-01	-4.366503e-01	6.559230e-01	-1.530808e-17
5.775342e+00	9.748061e-01	0.000000e+00	0.000000e+00	2.230541e-01	-4.348272e-01	6.522041e-01	-1.530808e-17
5.787476e+00	9.761086e-01	0.000000e+00	0.000000e+00	2.172832e-01	-4.330484e-01	6.484644e-01	-1.530808e-17
5.799609e+00	9.773768e-01	0.000000e+00	0.000000e+00	2.115056e-01	-4.313142e-01	6.447045e-01	-1.530808e-17
5.811742e+00	9.786106e-01	0.000000e+00	0.000000e+00	2.057214e-01	-4.296249e-01	6.409248e-01	-1.530808e-17
5.823875e+00	9.798100e-01	0.000000e+00	0.000000e+00	1.999308e-01	-4.279806e-01	6.371259e-01	-1.530808e-17
5.836008e+00	9.809750e-01	0.000000e+00	0.000000e+00	1.941340e-01	-4.263816e-01	6.333084e-01	-1.530808e-17
5.848141e+00	9.821056e-01	0.000000e+00	0.000000e+00	1.883313e-01	-4.248281e-01	6.294728e-01	-1.530808e-17
5.860274e+00	9.832016e-01	0.000000e+00	0.000000e+00	1.825227e-01	-4.233202e-01	6.256196e-01	-1.530808e-17
5.872407e+00	9.842632e-01	0.000000e+00	0.000000e+00	1.767086e-01	-4.218582e-01	6.217495e-01	-1.530808e-17
5.884540e+00	9.852903e-01	0.000000e+00	0.000000e+00	1.708892e-01	-4.204422e-01	6.178628e-01	-1.530808e-17
5.896673e+00	9.862828e-01	0.000000e+00	0.000000e+00	1.650645e-01	-4.190724e-01	6.139602e-01	-1.530808e-17
5.908806e+00	9.872407e-01	0.000000e+00	0.000000e+00	1.592350e-01	-4.177490e-01	6.100423e-01	-1.530808e-17
5.920939e+00	9.881641e-01	0.000000e+00	0.000000e+00	1.534007e-01	-4.164722e-01	6.061095e-01	-1.530808e-17
5.933072e+00	9.890528e-01	0.000000e+00	0.000000e+00	1.475618e-01	-4.152421e-01	6.021625e-01	-1.530808e-17
5.945205e+00	9.899070e-01	0.000000e+00	0.000000e+00	1.417186e-01	-4.140589e-01	5.982018e-01	-1.530808e-17
5.957339e+00	9.907265e-01	0.000000e+00	0.000000e+00	1.358713e-01	-4.129227e-01	5.942279e-01	-1.530808e-17
5.969472e+00	9.915114e-01	0.000000e+00	0.000000e+00	1.300201e-01	-4.118337e-01	5.902415e-01	-1.530808e-17
5.981605e+00	9.922616e-01	0.000000e+00	0.000000e+00	1.241652e-01	-4.107919e-01	5.862430e-01	-1.530808e-17
5.993738e+00	9.929771e-01	0.000000e+00	0.000000e+00	1.183067e-01	-4.097975e-01	5.822331e-01	-1.530808e-17
6.005871e+00	9.936580e-01	0.000000e+00	0.000000e+00	1.124449e-01	-4.088507e-01	5.782123e-01	-1.530808e-17
6.018004e+00	9.943041e-01	0.000000e+00	0.000000e+00	1.065801e-01	-4.079515e-01	5.741811e-01	-1.530808e-17
6.030137e+00	9.949156e-01	0.000000e+00	0.000000e+00	1.007123e-01	-4.071001e-01	5.701402e-01	-1.530808e-17
6.042270e+00	9.954924e-01	0.000000e+00	0.000000e+00	9.484185e-02	-4.062965e-01	5.660900e-01	-1.530808e-17
6.054403e+00	9.960344e-01	0.000000e+00	0.000000e+00	8.896891e-02	-4.055408e-01	5.620313e-01	-1.530808e-17
6.066536e+00	9.965417e-01	0.000000e+00	0.000000e+00	8.309370e-02	-4.048332e-01	5.579644e-01	-1.530808e-17
6.078669e+00	9.970144e-01	0.000000e+00	0.000000e+00	7.721641e-02	-4.041737e-01	5.538901e-01	-1.530808e-17
6.090802e+00	9.974523e-01	0.000000e+00	0.000000e+00	7.133725e-02	-4.035623e-01	5.498089e-01	-1.530808e-17
6.102935e+00	9.978554e-01	0.000000e+00	0.000000e+00	6.545643e-02	-4.029992e-01	5.457212e-01	-1.530808e-17
6.115068e+00	9.982239e-01	0.000000e+00	0.000000e+00	5.957416e-02	-4.024844e-01	5.416278e-01	-1.530808e-17
6.127202e+00	9.985576e-01	0.000000e+00	0.000000e+00	5.369062e-02	-4.020179e-01	5.375292e-01	-1.530808e-17
6.139335e+00	9.988566e-01	0.000000e+00	0.000000e+00	4.780604e-02	-4.015998e-01	5.334260e-01	-1.530808e-17
6.151468e+00	9.991209e-01	0.000000e+00	0.000000e+00	4.192062e-02	-4.012301e-01	5.293186e-01	-1.530808e-17
